message,created_time,type,shares/count,id,likes/summary/total_count,likes/summary/can_like,likes/summary/has_liked,comments/summary/order,comments/summary/total_count,comments/summary/can_comment
"餓了不必出門抓“堡”，歡樂送到你手上！
歡樂送限定“堡”物+無骨鷄腿排+中薯+中可，双主餐豪滿足，哇哈哈哈(豪邁笑聲)！

立馬歡樂送網路訂餐 >> http://mcdtw.com/mds/001/",2016-09-08T02:00:01+0000,link,103,101615286547831_1286323244743690,2269,false,false,chronological,92,false
"一次享受地表雙名牌茶種：阿薩姆茶凍X台茶18號茶粉！
冰品界的精品─『雙茶』花聖代，9/7-9/13限時第二杯半價，立享Q彈茶凍X甘醇茶香！

必嚐！快Tag好友附近麥當勞見 >> http://mcdtw.com/ru/1/",2016-09-07T06:00:00+0000,video,15440,101615286547831_1281335741909107,9391,false,false,chronological,901,false
"想用中午到處去抓「寶」，可不能吃不「飽」…
麥當勞推出讓人雙倍滿足的“豪麥雙拼套餐”
不只漢堡，還有全新酥嫩多汁的無骨鷄腿排，
4種豪麥套餐選擇，只要138元起！ 
馬上吃飽去>>http://mcdtw.com/evm/014/",2016-09-07T02:00:00+0000,video,217,101615286547831_1286514501391231,5666,false,false,chronological,308,false
"準備好了嗎？10月份『小麥麥體驗營』即將開始報名囉！小小經理人、咖啡師、接待員…等5種超人氣角色，看寶貝穿上制服親自動手，超萌模樣絕對秒殺相機記憶體！
還沒讓寶貝參加過的爸比媽咪不能再錯過啦！

9月1日早上10：00開始報名>>http://mcdtw.com/x/5/",2016-08-31T08:00:00+0000,photo,168,101615286547831_1279951132047568,3392,false,false,chronological,121,false
"穿上它走到哪，每一步都是你的酷夏伸展台！
甜美中有態度！今夏必入手的百搭款，就是Hello Kitty x DC Comics人字拖！ 

現正搶購中>> http://mcdtw.com/KDC/003/",2016-08-25T02:00:00+0000,link,148,101615286547831_1272484596127555,11301,false,false,chronological,107,false
"超想要！擁有M Style，你就是目光焦點！
加入麥當勞Instagram就能免費抽四款M Style潮流單品
A. 心有所薯牛仔衫 B. 乖堡堡領帶
C.薯一薯二撲克牌 D. 好食尚平底鞋
趕快上Instagram 搜尋mcdonaldstw，或手機點選 >>  https://www.instagram.com/mcdonaldstw/

✦活動辦法✦
活動期間：2016年8月22日 – 2016年8月26日 23:59
活動辦法：於活動期間加入麥當勞官方Instagrm， 即可參加抽獎。
抽獎獎項：『A.心有所薯牛仔衫』1件，『B.乖堡堡領帶』1條，『C.薯一薯二撲克牌 』一副，『D.好食尚平底鞋』一雙(尺寸: 男版40號)，一共4個得獎名額，每個獎項抽出一位得獎者，不重複抽獎。
得獎名單公佈：將於2016年9月13日在本篇貼文下方公佈幸運得獎粉絲。
其它注意事項：
❶ 活動期間2016年8月22日起 – 至2016年8月26日 23:59止，一共4個得獎名額，每個獎項抽出一位得獎者，不重複抽獎。
❷ 得獎名單將於2016年9月13日公告在麥當勞Instagram該篇貼文下方。
❸ 得獎者需於2016年9月26日23:59前將您的寄送資料(包含：中文姓名/聯絡電話/個人Instagram Link及寄送地址)寄到
mcdtaiwan@gmail.com，逾期回覆及寄送資料提供不完整者視同棄權，不予遞補得獎名額，且台灣麥當勞無須負任何責任。
❹ 若有獎項名額遺缺，恕不遞補。
❺ 主辦單位最遲將於2016/10/6前寄出獎項。
❻ 一個Instagram帳號僅有一次抽獎機會。
❼ 台灣麥當勞保留擴大、修改、取消、終止該活動以及更改活動截止日期的權利，無需做出解釋或通知。",2016-08-22T03:04:24+0000,link,67,101615286547831_1271048199604528,4114,false,false,chronological,229,false
"漂過來！漂過去！夏天就該這樣過…
麥當勞推出Hello Kitty x DC Comics人字拖，讓你就算躺著放空都吸睛！
限量熱賣中>>http://mcdtw.com/KDC/002/

✦活動辦法✦
 ❶ 活動期間即日起至2016年8月25日 23:59止，公開分享本則貼文即具備抽獎資格，隨機抽出1個得獎名額。
 ❷ 將於2016年8月29日在本篇貼文下方公佈幸運得獎粉絲。得獎者可獲得「今夏一起來拍拖Hello Kitty x DC Comics人字拖」萌粉紅、酷海藍各一雙，共1名。本活動之獎項不得轉換、轉讓或折換現金。
 ❸ 得獎者需於2016年9月1日23:59前將您的寄送資料(包含：中文姓名/聯絡電話/FB姓名/個人FB Link及寄送地址)寄到mcdtaiwan@gmail.com，逾期回覆及寄送資料提供不完整者視同棄權，不予遞補得獎名額，且台灣麥當勞無須負任何責任。
 ❹ 台灣麥當勞將於2016年9月15日前寄出獎項。本活動獎項寄送地區僅限台、澎、金、馬地區，海外地區恕無法配送。
 ❺若有負面不雅言詞或不相關留言，台灣麥當勞有權利得予以刪除。
 ❻台灣麥當勞保留擴大、修改、取消、終止該活動以及更改活動截止日期的權利，無需做出解釋或通知。",2016-08-19T07:00:00+0000,video,2049,101615286547831_1267441106631904,6914,false,false,chronological,1768,false
"有許多遠距就醫的病童，在恢復健康的漫長道路上努力著，他們需要更多的鼓勵與支持。
今年夏天，一起來付出愛心做公益，動動手指為辛苦看病的小英雄加油打氣，只要100元幫助他們更靠近希望！>>https://goo.gl/uTISho",2016-08-19T02:00:00+0000,link,,101615286547831_1266131806762834,192,false,false,chronological,3,false
"布朗尼蛋糕塊+牛奶捲心酥+太妃醬…超華麗層次的焦糖布朗尼花聖代只要$49！
8/18-8/24到屈臣氏實體門市消費，就送焦糖布朗尼花聖代買一送一優惠劵喔！

✦注意事項✦
● 2016年8月18日至8月24日，至屈臣氏實體門市消費不限金額，即贈送麥當勞焦糖布朗尼花聖代買一送一優惠券，每筆消費限贈乙張，兌換期間自2016年8月18日至8月31日止，不得與其他優惠合併使用
●本產品之價格依各地區麥當勞餐廳價目表供應為準，僅限餐廳內用、外帶與得來速使用；本活動不適用於歡樂送
●圖片僅供參考，產品內容、價格、包裝、餐具、供應時間及口味以各麥當勞餐廳實際供應為準
●詳細使用規則，請參照屈臣氏優惠劵說明
●麥當勞保有隨時調整活動辦法、活動時間、優惠內容及終止活動之權利 
©  Aug. 2016 McDonald's",2016-08-18T06:00:01+0000,photo,29,101615286547831_1249086515134030,534,false,false,chronological,20,false
"那個忙翻的誰誰誰，你媽媽提醒你該吃飯囉！
24hr歡樂送到海陸圈圈分享餐只要$349，快揪同伴開飯囉！
超多美味選擇，現在就訂餐 >> http://mcdtw.com/mcd/014/",2016-08-18T02:00:00+0000,link,28,101615286547831_1266077046768310,5374,false,false,chronological,18,false
"既然…鄉民好評已經爆棚！
不如你也來FB或IG上傳你吃『焦糖布朗尼花聖代』的美味照，並#焦糖布朗尼花聖代，美味不能只有你看到！
http://mcdtw.com/br/005/",2016-08-17T06:00:00+0000,link,111,101615286547831_1259009167475098,9404,false,false,chronological,130,false
"圈圈的圈圈被圈圈給圈圈了…
(火星文？此篇顯示小編又翹班去圈圈)

圈圈的！今天沒人想上班只想圈圈！(又沒人圈你，你也可以圈圈啊…)

圈圈~啾竟何方美物？ >>http://mcdtw.com/SFR/007/
歡樂送來圈圈 >>http://mcdtw.com/SFR/008/",2016-08-17T02:00:01+0000,link,24,101615286547831_1253577741351574,6191,false,false,chronological,37,false
"今夏最潮跨界美型款，全球獨家只在麥當勞！
8/17 11am 推出Hello Kitty x DC Comics人字拖，現在公開分享本貼文還有機會一次收藏萌粉紅、酷海藍兩款人字拖喔！

驚艷Kitty潮Look >> http://mcdtw.com/KDC/001/

✦活動辦法✦
❶ 活動期間即日起至2016年8月22日 23:59止，公開分享本則貼文即具備抽獎資格，隨機抽出1個得獎名額。
❷ 將於2016年8月25日在本篇貼文下方公佈幸運得獎粉絲。得獎者可獲得「今夏一起來拍拖Hello Kitty x DC Comics人字拖」萌粉紅、酷海藍各一雙，共1名。本活動之獎項不得轉換、轉讓或折換現金。
❸ 得獎者需於2016年8月28日23:59前將您的寄送資料(包含：中文姓名/聯絡電話/FB姓名/個人FB Link及寄送地址)寄到mcdtaiwan@gmail.com，逾期回覆及寄送資料提供不完整者視同棄權，不予遞補得獎名額，且台灣麥當勞無須負任何責任。
❹ 台灣麥當勞將於2016年9月15日前寄出獎項。本活動獎項寄送地區僅限台、澎、金、馬地區，海外地區恕無法配送。
❺若有負面不雅言詞或不相關留言，台灣麥當勞有權利得予以刪除。
❻台灣麥當勞保留擴大、修改、取消、終止該活動以及更改活動截止日期的權利，無需做出解釋或通知。",2016-08-16T08:00:01+0000,photo,6245,101615286547831_1258164670892881,18971,false,false,chronological,5053,false
"計算機掏出來，醬吃薯條最省了！
8/11-8/17到屈臣氏實體門市消費，就送麥當勞大薯買一送一優惠劵！
只限7天，快揪好友啊！

✦注意事項✦
● 2016年8月11日至8月17日，至屈臣氏實體門市消費不限金額，即贈送麥當勞大薯買一送一優惠券，每筆消費限贈乙張，兌換期間自2016年8月11日至8月31日止；此促銷優惠限於單點時使用，點購套餐加價升級大薯時不適用，亦不得與店內其他優惠合併使用
●本產品之價格依各地區麥當勞餐廳價目表供應為準，僅限餐廳內用、外帶與得來速使用；本活動不適用於歡樂送
●圖片僅供參考，產品內容、價格、包裝、餐具、供應時間及口味以各麥當勞餐廳實際供應為準
●詳細使用規則，請參照屈臣氏優惠劵說明
●麥當勞保有隨時調整活動辦法、活動時間、優惠內容及終止活動之權利 
©  Aug. 2016 McDonald's",2016-08-11T06:00:01+0000,photo,687,101615286547831_1249085691800779,3411,false,false,chronological,565,false
"腎上腺素狂飆！直播滿壘2好3壞走不開
歡樂送美味來救你了，一邊享受一邊觀戰更夠味！
網路訂餐超方便 >> http://mcdtw.com/mcd/013/",2016-08-11T02:00:00+0000,link,28,101615286547831_1258072587568756,6566,false,false,chronological,29,false
"不需要有超能力，只要有滿滿的愛，你也可以是英雄！今年夏天一起來付出愛心，加入好英雄招募行動，呼朋引伴一起為辛苦看病的小英雄們加油打氣，並給予實質捐助，帶給他們恢復健康的希望 ！
>>http://www.rmhc.org.tw/goodhero/index.html
成功變身後，還有機會抽中限量紀念禮包喔。
快來召集你的好英雄聯盟！",2016-08-10T06:00:00+0000,video,,101615286547831_1258867960822552,234,false,false,chronological,2,false
"從前從前有個圈圈從此就過著圈圈的日子…
(寫啥！此篇顯示小編翹班去游圈圈)
圈圈的！別蹲在角落畫圈圈，夏天就要說圈圈就圈圈啊！
解開神秘的麥圈圈之謎 >>http://mcdtw.com/SFR/005/
歡樂送來圈圈 >>http://mcdtw.com/SFR/006/",2016-08-10T02:00:00+0000,video,6,101615286547831_1253620781347270,315,false,false,chronological,0,false
"許淑淨，你金的太讚了！
幫台灣奪下奧運第一金
全民狂賀，當然要按讚的啊！",2016-08-08T12:00:00+0000,video,9,101615286547831_1257257794316902,439,false,false,chronological,5,false
"王子也許不只一位，但國王只能是唯一！
趁父親節，讓『McCafé對話杯』向世上唯一的老爸表達永遠無法被取代的愛吧！
給老爸最有溫度的父親節！立刻線上抒寫 >> http://mcdtw.com/McCafe/042/",2016-08-08T06:00:00+0000,link,64,101615286547831_1246103545432327,3540,false,false,chronological,24,false
"圈圈圈圈圈圈圈圈圈圈！
『海味揚蝦圈圈堡』、『板烤嫩鷄圈圈堡』
圈圈圈圈圈圈圈圈圈圈圈圈圈圈圈圈圈圈圈圈圈圈圈圈圈圈！

(圈！圈圈太消魂才不告訴你們圈圈有多圈)

不嬉鬧介紹圈圈傳送門 >>http://mcdtw.com/SFR/003/
熱圈了！歡樂送來 >>http://mcdtw.com/SFR/004/",2016-08-08T02:00:00+0000,photo,99,101615286547831_1246035738772441,9149,false,false,chronological,177,false
"今夏麥當勞人氣Top1冰品就是…芝麻聖代！
8/4-8/10到屈臣氏實體門市消費，就送麥當勞芝麻聖代買一送一優惠劵！(原價一杯$30)
期間限定必衝，買一送一才是硬道理！

✦注意事項✦
●2016年8月4日至8月10日，至屈臣氏實體門市消費不限金額，即贈送麥當勞芝麻聖代買一送一優惠券，每筆消費限贈乙張，兌換期間自2016年8月4日至8月31日止，不得與其他優惠合併使用
●本產品之價格依各地區麥當勞餐廳價目表供應為準，僅限餐廳內用、外帶與得來速使用；本活動不適用於歡樂送
●圖片僅供參考，產品內容、價格、包裝、餐具、供應時間及口味以各麥當勞餐廳實際供應為準
●詳細使用規則，請參照屈臣氏優惠劵說明
●麥當勞保有隨時調整活動辦法、活動時間、優惠內容及終止活動之權利 
©  Aug. 2016 McDonald's",2016-08-04T06:00:00+0000,photo,166,101615286547831_1249084995134182,1079,false,false,chronological,44,false
"夏天就是要圈圈，圈圈就是趴踢趴踢！
無論凌晨的多人慶生趴、下午茶的3人溫馨趴、週末夜的1人追劇趴…24hr美味送到，隨時開趴！

美味歡樂送，現在就開趴 >> (歡樂送)http://mcdtw.com/mcd/012/",2016-08-04T02:00:00+0000,link,134,101615286547831_1251457368230278,5985,false,false,chronological,66,false
"好情人就是你的許願池！
『焦糖布朗尼』花聖代，8/3-8/9情人節限定第二杯半價，快留言Tag情人，強烈暗示你想吃！(笑)
找到附近的麥當勞 >>http://mcdtw.com/br/004/",2016-08-03T06:00:00+0000,video,10450,101615286547831_1224198894289459,10687,false,false,chronological,2324,false
"想讓夏天更Fun？「海味揚蝦圈圈堡」幫你加好加滿！
香酥誘人的洋蔥香圈圈，搭配來自大海直送的Q彈鮮蝦，超對味的香蒜奶香醬，讓你大口享受爽快奔放的夏日滋味，這個夏天，就是要圈圈！
還有「板烤嫩鷄圈圈堡」同步登場，給你鮮嫩多汁的美味選擇！
有了圈圈，夏天就是Fun >>http://mcdtw.com/SFR/001/
熱到不想出門？美味送上門！>>http://mcdtw.com/SFR/002/",2016-08-03T02:00:00+0000,video,169,101615286547831_1248238035218878,3149,false,false,chronological,225,false
"會轉圈圈的『旋轉路易吉』新玩具，8/3起陪你暑假開心轉圈圈囉！
現在買快樂兒童餐就送超級瑪利歐玩具，還有超好吃的全新主餐『一口咬麥麥鷄』喔！

超Q玩具每款都想要 >>http://mcdtw.com/HM/003/",2016-08-02T08:00:00+0000,link,107,101615286547831_1242506032458745,6436,false,false,chronological,195,false
